Date,Open,High,Low,Close,Adj Close,Volume
2/24/15,18112.57031,18231.08984,18098.73047,18209.18945,18209.18945,79310000
2/25/15,18208.66992,18244.38086,18182.75977,18224.57031,18224.57031,80480000
2/26/15,18224.41016,18239.42969,18157.07031,18214.41992,18214.41992,81500000
2/27/15,18213.25977,18213.25977,18132.38086,18132.69922,18132.69922,101110000
3/2/15,18134.05078,18288.63086,18122.58984,18288.63086,18288.63086,89790000
3/3/15,18281.94922,18281.94922,18136.88086,18203.36914,18203.36914,83830000
3/4/15,18203.36914,18203.36914,18029.5,18096.90039,18096.90039,80900000
3/5/15,18096.90039,18160.34961,18087.65039,18135.7207,18135.7207,75840000
3/6/15,18135.7207,18135.7207,17825.15039,17856.7793,17856.7793,113350000
3/9/15,17856.56055,18031.03906,17856.56055,17995.7207,17995.7207,85820000
3/10/15,17989.56055,17989.56055,17662.93945,17662.93945,17662.93945,120450000
3/11/15,17662.93945,17731.7793,17627,17635.39063,17635.39063,102120000
3/12/15,17626.83984,17900.09961,17620.49023,17895.2207,17895.2207,111550000
3/13/15,17889.05078,17889.05078,17629.89063,17749.31055,17749.31055,113620000
3/16/15,17751.24023,17988.5,17751.24023,17977.41992,17977.41992,101760000
3/17/15,17972.2207,17972.2207,17785.78906,17849.08008,17849.08008,82560000
3/18/15,17846.80078,18097.11914,17697.51953,18076.18945,18076.18945,130950000
3/19/15,18072.58008,18072.99023,17934.24023,17959.0293,17959.0293,107820000
3/20/15,17961.13086,18197.28906,17961.13086,18127.65039,18127.65039,333870000
3/23/15,18136.73047,18205.92969,18116.03906,18116.03906,18116.03906,98030000
3/24/15,18110.86914,18149.24023,18010.43945,18011.14063,18011.14063,87190000
3/25/15,18012.60938,18041.9707,17718.53906,17718.53906,17718.53906,106560000
3/26/15,17716.26953,17759.50977,17579.26953,17678.23047,17678.23047,117740000
3/27/15,17673.63086,17729.14063,17630.49023,17712.66016,17712.66016,103220000
3/30/15,17727.48047,18008.64063,17727.48047,17976.31055,17976.31055,104040000
3/31/15,17965.36914,17965.36914,17773.01953,17776.11914,17776.11914,119470000
4/1/15,17778.51953,17778.51953,17585.00977,17698.17969,17698.17969,103360000
4/2/15,17699.51953,17815.0293,17673.49023,17763.24023,17763.24023,87370000
4/6/15,17755.5,17941.78906,17646.80078,17880.84961,17880.84961,100850000
4/7/15,17884.32031,17983.11914,17871.21094,17875.41992,17875.41992,72150000
4/8/15,17877.61914,17976.19922,17822.23047,17902.50977,17902.50977,76820000
4/9/15,17902.50977,17984.2207,17823.09961,17958.73047,17958.73047,86740000
4/10/15,17956.73047,18066.75977,17945.55078,18057.65039,18057.65039,116410000
4/13/15,18052.32031,18107.57031,17974.81055,17977.03906,17977.03906,120090000
4/14/15,17979.10938,18075.59961,17905.48047,18036.69922,18036.69922,82830000
4/15/15,18045.71094,18160.51953,18045.71094,18112.60938,18112.60938,113610000
4/16/15,18106.26953,18169.25977,18063.85938,18105.76953,18105.76953,89520000
4/17/15,18102.56055,18102.56055,17748.5293,17826.30078,17826.30078,138860000
4/20/15,17841.17969,18092.2207,17841.17969,18034.92969,18034.92969,103160000
4/21/15,18034.23047,18109.69922,17929.63086,17949.58984,17949.58984,95180000
