Date,Open,High,Low,Close,Adj Close,Volume
10/8/14,123.470001,125.089996,122.150002,124.980003,109.798828,3610300
10/9/14,124.720001,124.75,122.309998,122.760002,107.848495,4874700
10/10/14,122.870003,123.360001,121.5,121.5,106.741539,4214200
10/13/14,122.050003,123.190002,120.260002,120.449997,105.819092,3878600
10/14/14,121.839996,123.370003,120.720001,122.290001,107.435593,3768200
10/15/14,121.059998,121.120003,116.32,120.190002,105.59066,7819000
10/16/14,118.910004,121.300003,118.389999,120.290001,105.678528,4492500
10/17/14,122.050003,123.870003,121.779999,123.239998,108.27018,4872400
10/20/14,123.389999,124.720001,123,124.309998,109.21022,3676300
10/21/14,125.209999,127.239998,124.93,127.120003,111.678886,5204500
10/22/14,127.989998,128,121.339996,121.449997,106.697609,13844400
10/23/14,121.269997,122.879997,121.059998,122.029999,107.207161,7799700
10/24/14,122.199997,122.839996,121.260002,122.239998,107.391655,4013300
10/27/14,122.129997,122.230003,121.260002,122.120003,107.286232,2940300
10/28/14,122.5,123.790001,121.959999,123.610001,108.59523,4159000
10/29/14,124.480003,124.480003,122.559998,123.080002,108.129623,3241700
10/30/14,122.519997,124.120003,122.010002,123.82,108.779709,2569900
10/31/14,125.029999,125.889999,124.730003,124.910004,109.737328,4665300
11/3/14,125.349998,126.25,124.889999,126.029999,110.721298,3902700
11/4/14,125.940002,126.709999,125.260002,125.839996,110.554359,3684600
11/5/14,126.010002,126.25,124.199997,124.220001,109.767921,3334000
11/6/14,124.480003,124.800003,123.370003,124.580002,110.086052,2341900
11/7/14,124.93,124.940002,124.169998,124.449997,109.971138,2366700
11/10/14,124.870003,124.989998,123.800003,124.639999,110.139046,2622700
11/11/14,124.580002,125.730003,124.449997,125.360001,110.775284,3053500
11/12/14,124.510002,126.190002,124.470001,125.870003,111.22596,3075000
11/13/14,125.739998,128.960007,125.739998,128.529999,113.576477,5813900
11/14/14,128.529999,129.779999,127.849998,128.860001,113.868073,6235600
11/17/14,128.699997,129.169998,127.550003,128.419998,113.479263,3752900
11/18/14,128.550003,131.330002,128.039993,130.660004,115.458672,5701200
11/19/14,130.589996,132.740005,130.25,131.610001,116.298149,5037600
11/20/14,130.940002,132.399994,130.710007,131.699997,116.377678,4052800
11/21/14,132.720001,133.360001,132.509995,132.779999,117.332016,4227100
11/24/14,133.449997,134.740005,133.440002,134.610001,118.949097,4161500
11/25/14,134.740005,135.600006,134.740005,134.809998,119.125816,4301600
11/26/14,134.949997,135.300003,134.389999,134.779999,119.099327,2660100
11/28/14,135.509995,135.779999,134.039993,134.360001,118.728195,2090000
12/1/14,134.309998,134.399994,132.199997,132.389999,116.987404,3473700
12/2/14,132.5,132.960007,131.75,132.279999,116.890175,2904900
12/3/14,132.649994,133.279999,131.429993,131.970001,116.616257,4627500
12/4/14,131.970001,132.520004,130.919998,131.320007,116.041885,2785500
12/5/14,131.720001,132.619995,131.529999,132.210007,116.828331,2580200
12/8/14,132.020004,132.070007,129.869995,130.279999,115.122871,2862400
12/9/14,128.559998,129.720001,127.739998,129.660004,114.575012,3084600
12/10/14,128.809998,128.979996,124.540001,124.639999,110.139046,6651700
12/11/14,125.220001,125.650002,123,123.370003,109.016792,6702100
12/12/14,122.239998,122.269997,120.580002,120.769997,106.719284,6661100
12/15/14,121.400002,122.879997,120.599998,122.080002,107.876892,6238800
12/16/14,125.040001,125.540001,123.910004,124.25,109.794418,7919900
12/17/14,124.279999,125.379997,123.419998,125.059998,110.510185,6726500
12/18/14,127.129997,127.349998,124.769997,125.669998,111.04921,6485900
12/19/14,125.629997,127.419998,125.5,126.230003,111.54406,7680800
12/22/14,126.730003,128.539993,126.730003,128.220001,113.302544,3189300
12/23/14,129.039993,130.649994,128.649994,130.029999,114.901955,4028900
12/24/14,130.300003,132.330002,130.169998,131.240005,115.971176,2116900
12/26/14,131.289993,131.929993,130.229996,131.630005,116.315842,2242900
12/29/14,131.720001,132.729996,131.169998,132.289993,116.899025,2718400
12/30/14,132,132.279999,131.520004,131.830002,116.492546,2447700
12/31/14,132.25,132.300003,129.860001,129.979996,114.857788,2712400
1/2/15,131.070007,131.839996,129.089996,129.949997,114.831276,4294200
1/5/15,129.660004,129.919998,128.610001,129.050003,114.035973,5024800
1/6/15,129.050003,129.619995,126.18,127.529999,112.692802,4992800
1/7/15,128.740005,129.970001,128.720001,129.509995,114.442444,3573200
1/8/15,130.600006,131.990005,130.399994,131.800003,116.466049,4503400
1/9/15,131.589996,132.259995,130.929993,131.539993,116.236282,3056400
1/12/15,132.240005,132.259995,129.949997,130.869995,115.644211,3552700
1/13/15,132,133.910004,130.169998,131.169998,115.909309,3441700
1/14/15,129.029999,131.289993,128.949997,130.380005,115.211227,3559500
1/15/15,130.25,131.830002,129.699997,130.139999,114.999176,3902000
1/16/15,129.75,131.020004,129.110001,130.779999,115.564697,4425600
1/20/15,131.449997,132,129.449997,131.220001,115.953514,3143700
1/21/15,130.869995,132.869995,130.570007,132.410004,117.005089,2898000
1/22/15,133.380005,136.210007,133.050003,135.639999,119.859291,4971300
1/23/15,135.570007,135.779999,134.600006,134.619995,118.957939,3828300
1/26/15,135,135.25,133.529999,134.070007,118.471947,3900500
1/27/15,132.399994,132.990005,130.740005,132.479996,117.066917,5243900
1/28/15,136.300003,141.889999,135.919998,139.639999,123.393906,14355100
1/29/15,139.690002,148.25,139.630005,147.779999,130.586884,15161700
1/30/15,146.220001,146.850006,144.369995,145.369995,128.457291,11271100
2/2/15,143.720001,146.589996,143.050003,146.259995,129.243729,6790900
2/3/15,146.369995,148,146.179993,147.339996,130.19809,5978200
2/4/15,145.970001,148.389999,145.929993,147.220001,130.092026,4766200
2/5/15,147.259995,148.869995,146.460007,148.600006,131.311508,4252600
2/6/15,148.619995,148.889999,147.699997,148,130.781281,4398800
2/9/15,146.160004,148.160004,145.630005,147.580002,130.410141,4202900
2/10/15,148.199997,148.710007,147.5,148.039993,130.81662,4034900
2/11/15,147.509995,148.380005,147.089996,147.919998,131.519043,3272700
2/12/15,148.259995,148.570007,147.679993,148.089996,131.670181,2998900
